StudyInstanceUID,SeriesInstanceUID,Status,MetadataPlane,GeometryPlane,GeometryConfidence,PlaneMatch,PlaneUsed,TargetOrientation,OrientationTransform,MinOrientationAlignment,OriginalSliceCount,RequestedSelectedSlices,EncodedSliceCount,DecodeFailures,PhysicalSpanMM
1.2.826.0.1.3680043.8.498.18176586296602067352845573876750324761,1.2.826.0.1.3680043.8.498.95135380656177251310533538187272813610,OK,Coronal,Coronal,0.9968523925678964,True,Coronal,IL,none,0.9982123391241267,27,24,24,0,93.6000019469753
1.2.826.0.1.3680043.8.498.18176586296602067352845573876750324761,1.2.826.0.1.3680043.8.498.23609442128442653511576110789373968865,OK,Sagittal,Sagittal,0.9636050514089225,True,Sagittal,IP,none,0.9636152379974433,30,24,24,0,95.70000676377828
1.2.826.0.1.3680043.8.498.18176586296602067352845573876750324761,1.2.826.0.1.3680043.8.498.11614254232170219813739471373531403350,OK,Sagittal,Sagittal,0.9636050514089225,True,Sagittal,IP,none,0.9636152379974433,30,24,24,0,95.70000676377828
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1.2.826.0.1.3680043.8.498.11526669257578654115956099838593623802,OK,Axial,Axial,0.9999717338961592,True,Axial,PL,none,0.99997209613045,40,24,24,0,140.39999903237714
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1.2.826.0.1.3680043.8.498.85522355043680980470656903029114989459,OK,Coronal,Coronal,0.9968091407179365,True,Coronal,IL,none,0.9976842794025094,27,24,24,0,85.79999832055817
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1.2.826.0.1.3680043.8.498.10298812622325318054519069066426733792,OK,Coronal,Coronal,0.9982076547165205,True,Coronal,IL,none,0.999090924471736,25,24,24,0,86.39999891414841
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1.2.826.0.1.3680043.8.498.45112619466900766333785366934262029160,OK,Coronal,Coronal,0.9968091407179365,True,Coronal,IL,none,0.9976842794025094,27,24,24,0,85.79999832055817
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1.2.826.0.1.3680043.8.498.12522158029905874683173518005671831997,OK,Sagittal,Sagittal,0.984503186491758,True,Sagittal,IP,none,0.984503186491758,29,24,24,0,100.80000212919606
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1.2.826.0.1.3680043.8.498.56806124599210622308553163270409047857,OK,Sagittal,Sagittal,0.984503186491758,True,Sagittal,IP,none,0.984503186491758,29,24,24,0,100.80000212919606
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,1.2.826.0.1.3680043.8.498.10867238032823922439114175601497720647,OK,Axial,Axial,1.0,True,Axial,PL,none,1.0,38,24,24,0,129.5
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,1.2.826.0.1.3680043.8.498.67621088918090038218729770378800160652,OK,Coronal,Coronal,0.984768991631627,True,Coronal,IL,none,0.9848301931807356,33,24,24,0,112.00000822860446
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,1.2.826.0.1.3680043.8.498.55208714237590725181130514219489884002,OK,Coronal,Coronal,0.9847689918916228,True,Coronal,IL,none,0.9848301932050626,33,24,24,0,112.00000974602925
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,1.2.826.0.1.3680043.8.498.69423983144025250407627556775503272657,OK,Sagittal,Sagittal,0.9962518518055556,True,Sagittal,IP,none,0.9962518518055556,25,24,24,0,108.0005143164
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,1.2.826.0.1.3680043.8.498.60733372717579061395537203941467678670,OK,Sagittal,Sagittal,0.9962518173351739,True,Sagittal,IP,none,0.9962518173351739,25,24,24,0,108.00042267556002
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,1.2.826.0.1.3680043.8.498.24613471863930037472192356988536115822,OK,Axial,Axial,0.9993525004336343,True,Axial,PL,none,0.9993205597463517,31,24,24,0,134.99998818772247
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,1.2.826.0.1.3680043.8.498.96651944418049140684492424848939241072,OK,Coronal,Coronal,0.999672093965654,True,Coronal,IL,none,0.9997778252557604,28,24,24,0,121.49974876589765
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,1.2.826.0.1.3680043.8.498.10762203843506972411800239191793929665,OK,Coronal,Coronal,0.9996720945041517,True,Coronal,IL,none,0.9997778274080247,28,24,24,0,121.49963569931488
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,1.2.826.0.1.3680043.8.498.30833481587663821286813888438734074657,OK,Coronal,Coronal,0.9993200734243762,True,Coronal,IL,none,0.9994259183711214,28,24,24,0,121.49990296181946
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,1.2.826.0.1.3680043.8.498.23817938122965335029330924786282731856,OK,Sagittal,Sagittal,0.9993406653164927,True,Sagittal,IP,none,0.9995631506391764,24,24,24,0,103.50046660054085
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,1.2.826.0.1.3680043.8.498.75951439275446786765775802382362283913,OK,Sagittal,Sagittal,0.9996014201080159,True,Sagittal,IP,none,0.9994683777368765,24,24,24,0,103.4995425847249
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,1.2.826.0.1.3680043.8.498.51466075619932069705286626555795289537,OK,Axial,Axial,0.9965690527008528,True,Axial,PL,none,0.9965690527008529,28,24,24,0,118.79999741538965
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,1.2.826.0.1.3680043.8.498.86816744093690547649210973158249456008,OK,Coronal,Coronal,0.9957217262606783,True,Coronal,IL,none,0.9956042965395537,30,24,24,0,101.4999972660803
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,1.2.826.0.1.3680043.8.498.12427687198117894644342826723421670255,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,24,24,24,0,89.70000077
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,1.2.826.0.1.3680043.8.498.86176187448643642581815603142016762173,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,24,24,24,0,89.70000077
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,1.2.826.0.1.3680043.8.498.11955157714217822375089857712542496758,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,24,24,24,0,89.70000458
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,1.2.826.0.1.3680043.8.498.10663668416012310689003959592716440871,OK,Axial,Axial,0.9916094764011388,True,Axial,PL,none,0.9947901246899896,36,24,24,0,115.49997590741032
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,1.2.826.0.1.3680043.8.498.68503239599155108089978180019349267495,OK,Coronal,Coronal,0.9976485434065049,True,Coronal,IL,none,0.9944438035027917,32,24,24,0,102.30012140710411
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,1.2.826.0.1.3680043.8.498.41815374979401517806123190969815775193,OK,Coronal,Coronal,0.9976485524955999,True,Coronal,IL,none,0.9944495594449211,32,24,24,0,102.300076084843
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,1.2.826.0.1.3680043.8.498.98771819044591715240809955614711151301,OK,Coronal,Coronal,0.827722106367693,True,Coronal,IL,none,0.830410917942779,25,24,24,0,86.4000157659038
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,1.2.826.0.1.3680043.8.498.81052757011658416365412087413360887136,OK,Sagittal,Sagittal,0.9979375112626294,True,Sagittal,IP,none,0.9988880625968519,33,24,24,0,105.5997654864253
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,1.2.826.0.1.3680043.8.498.77894591706974627283467527327745950493,OK,Sagittal,Sagittal,0.997937525402353,True,Sagittal,IP,none,0.9988880767110974,33,24,24,0,105.59986378800272
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,1.2.826.0.1.3680043.8.498.98348688142931913662353075247486579628,OK,Axial,Axial,0.9924890135071608,True,Axial,PL,none,0.9684248247831346,32,24,24,0,102.30000096687755
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,1.2.826.0.1.3680043.8.498.40852876956618878978950616342252218048,OK,Axial,Axial,0.990716443335031,True,Axial,PL,none,0.9684248298966092,32,24,24,0,102.29999614976703
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,1.2.826.0.1.3680043.8.498.46265379859765076909313129140106806846,OK,Coronal,Coronal,0.9684248277111726,True,Coronal,IL,none,0.9720442903138555,30,24,24,0,95.69999958897125
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,1.2.826.0.1.3680043.8.498.98889380449897024049951782454821556994,OK,Coronal,Coronal,0.9684248277111726,True,Coronal,IL,none,0.9720442903138555,30,24,24,0,95.69999958897026
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,1.2.826.0.1.3680043.8.498.82455430554530281602363817416300698103,OK,Sagittal,Sagittal,0.9623264038339093,True,Sagittal,IP,none,0.9656891891793425,29,24,24,0,92.40000044487967
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,1.2.826.0.1.3680043.8.498.54217611392100165970381736916901886853,OK,Sagittal,Sagittal,0.9623264038339093,True,Sagittal,IP,none,0.9656891891793425,29,24,24,0,92.40000044487999
1.2.826.0.1.3680043.8.498.18389676218363070462526838642303976332,1.2.826.0.1.3680043.8.498.17968834945182670122059503151681756028,OK,Axial,Axial,0.9994502216156181,True,Axial,PL,none,0.9994502216156181,43,24,24,0,138.59986880495
1.2.826.0.1.3680043.8.498.18389676218363070462526838642303976332,1.2.826.0.1.3680043.8.498.98757675872762385986268708628382210226,OK,Coronal,Coronal,0.9997583458638605,True,Coronal,IL,none,0.9997880361783021,38,24,24,0,122.09986366522318
1.2.826.0.1.3680043.8.498.18389676218363070462526838642303976332,1.2.826.0.1.3680043.8.498.80623847261639106280381772422353949847,OK,Sagittal,Sagittal,0.9960918038017925,True,Sagittal,IP,none,0.9971588855147749,36,24,24,0,115.49952344236621
1.2.826.0.1.3680043.8.498.18389676218363070462526838642303976332,1.2.826.0.1.3680043.8.498.11534431000967639894324482743361512739,OK,Sagittal,Sagittal,0.9960918038017925,True,Sagittal,IP,none,0.9971588855147749,36,24,24,0,115.49952344236621
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,1.2.826.0.1.3680043.8.498.30573310138109979980328563769756776360,OK,Axial,Axial,0.9999794001124378,True,Axial,PL,none,0.9862668606502313,30,24,24,0,95.69999997309377
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,1.2.826.0.1.3680043.8.498.99983693114250264488966342808044947409,OK,Coronal,Coronal,0.9890405179041678,True,Coronal,IL,none,0.9890635163840104,27,24,24,0,93.59999978822141
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,1.2.826.0.1.3680043.8.498.26020146442472659078480945124844158460,OK,Coronal,Coronal,0.9890405179041678,True,Coronal,IL,none,0.9890635163840104,27,24,24,0,93.59999978822141
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,1.2.826.0.1.3680043.8.498.54971859142466406163844002076964794013,OK,Sagittal,Sagittal,0.9887429018164434,True,Sagittal,IP,none,0.9887564370304451,30,24,24,0,95.70000020480693
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,1.2.826.0.1.3680043.8.498.47417363768929649365837124498379339352,OK,Sagittal,Sagittal,0.9887563627521434,True,Sagittal,IP,none,0.9887563627521434,30,24,24,0,95.69999752699223
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.90964443019788741204119188021117429911,OK,Axial,Axial,0.9974726894776693,True,Axial,PL,none,0.9891974302662536,30,24,24,0,115.99986247797874
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.40078005876572289199294408070278297835,OK,Coronal,Coronal,0.9951364124940938,True,Coronal,IL,none,0.9970158244566201,30,24,24,0,95.70042023536259
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.86964919754138278714022453094386418147,OK,Coronal,Coronal,0.9951364124940938,True,Coronal,IL,none,0.9970158244566201,30,24,24,0,95.70042023536259
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.42298905803013548293596982981586411347,OK,Coronal,Coronal,0.9951364124940938,True,Coronal,IL,none,0.9970158244566201,30,24,24,0,95.7004456306471
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.10362923031810527018083407075434575411,OK,Sagittal,Sagittal,0.9982330599384003,True,Sagittal,IP,none,0.9982330599384003,30,24,24,0,101.49964164400149
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.12573706170051663423554751398671449272,OK,Sagittal,Sagittal,0.9982330599384003,True,Sagittal,IP,none,0.9982330599384003,30,24,24,0,101.49964771863824
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.12873181211839997553833496606491963666,OK,Sagittal,Sagittal,0.999494247809605,True,Sagittal,IP,none,0.999494247809605,130,24,24,0,128.9995790985801
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.69349386120799116129285619493530338242,OK,Sagittal,Sagittal,0.999494247809605,True,Sagittal,IP,none,0.999494247809605,130,24,24,0,128.9995790985801
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,1.2.826.0.1.3680043.8.498.98152625235767132694012058046967999051,OK,Sagittal,Sagittal,0.9989276713352075,True,Sagittal,IP,none,0.9989238069058822,136,24,24,0,94.49941302167409
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,1.2.826.0.1.3680043.8.498.30933098956298265151640136756148399302,OK,Axial,Axial,0.9998252802325993,True,Axial,PL,none,0.9979438390720636,144,24,24,0,85.79996591465044
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,1.2.826.0.1.3680043.8.498.58248989247307318553924659820442012150,OK,Axial,Axial,0.9998252795331296,True,Axial,PL,none,0.9979448348796772,28,24,24,0,89.09993832626094
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,1.2.826.0.1.3680043.8.498.31402757045664401022355136940296765727,OK,Coronal,Coronal,0.9844915895631753,True,Coronal,IL,none,0.9905547206617212,28,24,24,0,89.10025803832832
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,1.2.826.0.1.3680043.8.498.12906474775392796890047874825938131032,OK,Sagittal,Sagittal,0.9951339483562817,True,Sagittal,IP,none,0.9933288502749925,28,24,24,0,89.10046768538758
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,1.2.826.0.1.3680043.8.498.88281243551285912863067863925152743339,OK,Sagittal,Sagittal,0.995133940505595,True,Sagittal,IP,none,0.993331051591406,28,24,24,0,89.09951662942827
1.2.826.0.1.3680043.8.498.18518393141873346710197645305647124682,1.2.826.0.1.3680043.8.498.42382015534809337394137984322043148431,OK,Axial,Axial,0.9982178214173195,True,Axial,PL,none,0.9926451501484649,36,24,24,0,115.50027982946453
1.2.826.0.1.3680043.8.498.18518393141873346710197645305647124682,1.2.826.0.1.3680043.8.498.39328132517954807520571275882285831570,OK,Coronal,Coronal,0.9908320859783805,True,Coronal,IL,none,0.9924949103457392,30,24,24,0,95.70000487227689
1.2.826.0.1.3680043.8.498.18518393141873346710197645305647124682,1.2.826.0.1.3680043.8.498.68410686088458089786488118354041073133,OK,Sagittal,Sagittal,0.9993218388575861,True,Sagittal,IP,none,0.9975114037402238,32,24,24,0,102.3002210583003
1.2.826.0.1.3680043.8.498.18518393141873346710197645305647124682,1.2.826.0.1.3680043.8.498.10869310324248929747525445715785270678,OK,Sagittal,Sagittal,0.9993218388575861,True,Sagittal,IP,none,0.9975114037402238,32,24,24,0,102.3002210583003
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.16655466087900999757085965363017616244,OK,Axial,Axial,0.9964911080880446,True,Axial,PL,none,0.9965943682114955,24,24,24,0,103.49982070109196
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.10992008002163844878405768578004676151,OK,Axial,Axial,0.9964911080880446,True,Axial,PL,none,0.9965943682114955,24,24,24,0,103.49982070109196
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.85709074470429581247251937639380857117,OK,Axial,Axial,0.9964911080880446,True,Axial,PL,none,0.9965943682114955,24,24,24,0,103.49982070109196
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.37723934877769701049493400415661836407,OK,Coronal,Coronal,0.9942614494488573,True,Coronal,IL,none,0.997071153069752,24,24,24,0,91.99997270355388
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.24076693986734904599012576532263328607,OK,Coronal,Coronal,0.9942614494488573,True,Coronal,IL,none,0.997071153069752,24,24,24,0,91.99997270355388
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.12392379700713041907981440598656053155,OK,Sagittal,Sagittal,0.9989986476566557,True,Sagittal,IP,none,0.9989986476566557,24,24,24,0,91.99997414879999
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1.2.826.0.1.3680043.8.498.10544235781347869990881403249137838640,OK,Sagittal,Sagittal,0.9989986476566557,True,Sagittal,IP,none,0.9989986476566557,24,24,24,0,91.99997414879999
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,1.2.826.0.1.3680043.8.498.92717273729883882352176781573670214859,OK,Axial,Axial,0.999506560347796,True,Axial,PL,none,0.9978617930477391,30,24,24,0,95.70000095504336
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,1.2.826.0.1.3680043.8.498.45829776133686333481972524256595365750,OK,Coronal,Coronal,0.9985875863438661,True,Coronal,IL,none,0.998637619500629,27,24,24,0,93.5999983061876
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,1.2.826.0.1.3680043.8.498.69606524653319303861014449647495607428,OK,Coronal,Coronal,0.9985875863438661,True,Coronal,IL,none,0.998637619500629,27,24,24,0,93.5999983061876
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,1.2.826.0.1.3680043.8.498.51798411213634147240927433815919904753,OK,Sagittal,Sagittal,0.9607532113064027,True,Sagittal,IP,none,0.9607633674726097,30,24,24,0,95.7000017148151
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,1.2.826.0.1.3680043.8.498.85245730776669964879258137451674525818,OK,Sagittal,Sagittal,0.9607532113064027,True,Sagittal,IP,none,0.9607633674726097,30,24,24,0,95.7000017148151
1.2.826.0.1.3680043.8.498.18614704377104425868545800677445972261,1.2.826.0.1.3680043.8.498.77875466757290385117183404483614403077,OK,Axial,Axial,0.9999503607531081,True,Axial,PL,none,0.9999503607531081,40,24,24,0,155.99974031992446
1.2.826.0.1.3680043.8.498.18614704377104425868545800677445972261,1.2.826.0.1.3680043.8.498.64305034932799882104662987032239299321,OK,Coronal,Coronal,0.9740087362056702,True,Coronal,IL,none,0.9739603872102198,33,24,24,0,128.0001011496897
1.2.826.0.1.3680043.8.498.18614704377104425868545800677445972261,1.2.826.0.1.3680043.8.498.10390956308472917307180400175524267678,OK,Coronal,Coronal,0.9740088111454567,True,Coronal,IL,none,0.9739604596124747,33,24,24,0,128.00000374878152
1.2.826.0.1.3680043.8.498.18614704377104425868545800677445972261,1.2.826.0.1.3680043.8.498.13901079544488451676230732459760944425,OK,Sagittal,Sagittal,0.9678115765760867,True,Sagittal,IP,none,0.9678596204927807,36,24,24,0,122.49970619506637
