StudyInstanceUID,SeriesIndex,SeriesInstanceUID,NumberOfSlices,Rows,Columns,PixelSpacing,SliceThickness,SpacingBetweenSlices,ComputedMedianSliceSpacing,ImageOrientationPatient,AnatomicalPlane,SeriesDescription,SequenceName,ScanningSequence,SequenceVariant,Manufacturer,ManufacturerModelName,MagneticFieldStrength,EchoTime,RepetitionTime,FlipAngle,Is_PD,Is_T1,Is_T2,Is_Fat_Suppressed,Is_Sagittal,Is_Coronal,Is_Axial
1.2.826.0.1.3680043.8.498.78512215519177850923279235346968676828,6,1.2.826.0.1.3680043.8.498.96916055992112142622476248614876911120,25,416,416,"[0.384615, 0.384615]",3,3.6,3.6000126263750634,"[0.989826, 0.0781929, 0.118871, 0.142283, -0.543974, -0.826951]",Coronal,t2_tse_bond_416,*tseR2d1_15,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,72,3000,180,0,0,1,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,1,1.2.826.0.1.3680043.8.498.10018402039504397857968533816812816572,40,704,704,"[0.22727273404598, 0.22727273404598]",3,3.3,3.299999995902276,"[0.98895621299743, 0.10366396605968, -0.1059214696288, -0.1024667099118, 0.99459624290466, 0.01669825799763]",Axial,RT.Tra_T1W_TSE,,SE,SK,Philips,Achieva dStream,3,11,542.609008789062,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,2,1.2.826.0.1.3680043.8.498.10257912747645500412136630543476045285,40,640,640,"[0.25, 0.25]",3,3.3,3.2999999959022546,"[0.98895621299743, 0.10366396605968, -0.1059214696288, -0.1024667099118, 0.99459624290466, 0.01669825799763]",Axial,RT.Tra_T2W_TSE_SPAIR,,SE,SK,Philips,Achieva dStream,3,83.823,4021.40209960937,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,3,1.2.826.0.1.3680043.8.498.10347272512623805065972057458376849254,29,432,432,"[0.41666665673255, 0.41666665673255]",3,3.3,3.3000016362824383,"[-0.1024667099118, 0.99459624290466, 0.01669825799763, -0.1070801094174, 0.00566042074933, -0.9942342638969]",Sagittal,RT.Sag_T2W_TSE,,SE,SK,Philips,Achieva dStream,3,80,3000,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,4,1.2.826.0.1.3680043.8.498.10436783375077399659860593777522979072,30,640,640,"[0.25, 0.25]",3,3.3,3.299999855938381,"[0.98895621299743, 0.10366396605968, -0.1059214696288, -0.1070801094174, 0.00566042074933, -0.9942342638969]",Coronal,RT.Cor_PDW_TSE_SPAIR,,SE,SK,Philips,Achieva dStream,3,30,2500.00048828125,90,1,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,5,1.2.826.0.1.3680043.8.498.30205011752939967279543537379010794909,30,704,704,"[0.22727273404598, 0.22727273404598]",3,3.3,3.2999998559383776,"[0.98895621299743, 0.10366396605968, -0.1059214696288, -0.1070801094174, 0.00566042074933, -0.9942342638969]",Coronal,RT.Cor_T1W_TSE,,SE,SK,Philips,Achieva dStream,3,10,519.12451171875,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,6,1.2.826.0.1.3680043.8.498.41453776462847737420755793667519107493,29,800,800,"[0.22499999403953, 0.22499999403953]",3,3.3,3.3000016362824454,"[-0.1024667099118, 0.99459624290466, 0.01669825799763, -0.1070801094174, 0.00566042074933, -0.9942342638969]",Sagittal,RT.Sag_PDW_TSE_SPAIR_Sag,,SE,SK,Philips,Achieva dStream,3,30,3059.3955078125,90,1,0,0,0,1,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,7,1.2.826.0.1.3680043.8.498.45915616375600747756275102071997921979,29,512,512,"[0.3515625, 0.3515625]",3,3.3,3.3000016362824454,"[-0.1024667099118, 0.99459624290466, 0.01669825799763, -0.1070801094174, 0.00566042074933, -0.9942342638969]",Sagittal,RT.Sag_T1W_TSE,,SE,SK,Philips,Achieva dStream,3,11,646.807495117187,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,8,1.2.826.0.1.3680043.8.498.55708732661849181175407648331454551556,30,640,640,"[0.25, 0.25]",3,3.3,3.299999855938381,"[0.98895621299743, 0.10366396605968, -0.1059214696288, -0.1070801094174, 0.00566042074933, -0.9942342638969]",Coronal,RT.Cor_TSE_T2,,SE,SK,Philips,Achieva dStream,3,80,2500.00048828125,90,0,0,1,0,0,0,0
1.2.826.0.1.3680043.8.498.86968600239724310678905311244945464037,1,1.2.826.0.1.3680043.8.498.10638840135691883629383334909627986433,15,512,512,"[0.39063, 0.39062]",5,,4.999984035676291,"[0.999891, 6.10359e-05, 0.0147712, 0.0147708, 0.0105288, -0.999835]",Coronal,COR T2W frFSE FS,,,None,GE MEDICAL SYSTEMS,SIGNA EXCITE,,,,,0,0,0,1,0,1,0
1.2.826.0.1.3680043.8.498.86968600239724310678905311244945464037,2,1.2.826.0.1.3680043.8.498.27587238380139471988613191391521109317,15,512,512,"[0.39062, 0.390627]",5,,5.000030609825062,"[0.0138859, 0.999904, 0.000213622, 0.0147711, -0.0, -0.999891]",Sagittal,Sag T2W frFSE FS,,,None,GE MEDICAL SYSTEMS,SIGNA EXCITE,,,,,0,0,0,1,1,0,0
1.2.826.0.1.3680043.8.498.86968600239724310678905311244945464037,3,1.2.826.0.1.3680043.8.498.31463492254420490144490278761538759216,15,512,512,"[0.39062, 0.390627]",5,,5.000017937702618,"[0.0138858, 0.999904, 0.000213622, 0.0147712, -0.0, -0.999891]",Sagittal,Sag PD frFSE,,,None,GE MEDICAL SYSTEMS,SIGNA EXCITE,,,,,1,0,0,1,1,0,0
1.2.826.0.1.3680043.8.498.86968600239724310678905311244945464037,4,1.2.826.0.1.3680043.8.498.58369609886643531463474803663664793576,15,512,512,"[0.390623, 0.390622]",5,,5.999965801271848,"[0.999794, -0.013886, 0.0147711, 0.0133366, 0.999242, 0.0365614]",Axial,AX T2W frFSE FS,,,None,GE MEDICAL SYSTEMS,SIGNA EXCITE,,,,,0,0,0,1,0,0,1
1.2.826.0.1.3680043.8.498.86968600239724310678905311244945464037,5,1.2.826.0.1.3680043.8.498.73414308736751658627435120649630352251,15,256,256,"[0.78124, 0.781254]",5,,5.000017937702622,"[0.0138859, 0.999904, 0.000213622, 0.0147712, -0.0, -0.999891]",Sagittal,Sag T1 SE,,,None,GE MEDICAL SYSTEMS,SIGNA EXCITE,,,,,0,1,0,0,1,0,0
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,1,1.2.826.0.1.3680043.8.498.10326918552454411368494543557296881553,36,384,384,"[0.416667, 0.416667]",3,3.3,3.300034127844583,"[0.998341, 0.0570074, -0.00802782, -0.00730942, -0.0127992, -0.999891]",Coronal,pd_tse_cor_384,*tse2d1rr7,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,44,3110,180,1,0,0,0,0,1,0
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,2,1.2.826.0.1.3680043.8.498.13289651041724897374069399159164397015,50,320,300,"[0.5125, 0.5125]",3,3.3,3.3000057454206626,"[0.993566, 0.112973, 0.00793332, -0.112983, 0.993597, 0.000863224]",Axial,pd_tse_fs_tra_320,*tseR2d1rr7,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,36,6030,180,1,0,0,1,0,0,1
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,3,1.2.826.0.1.3680043.8.498.30657822634139739188979013992800834075,33,384,384,"[0.416667, 0.416667]",3,3.3,3.2999894108999968,"[-0.127407, 0.991851, 6.40393e-09, -5.63187e-07, -6.5887e-08, -1.0]",Sagittal,t1_tse_sag_384,*tse2d1_2,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,12,570,180,0,1,0,0,1,0,0
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,4,1.2.826.0.1.3680043.8.498.47557209523522148400991976782250698479,33,384,384,"[0.416667, 0.416667]",3,3.3,3.2999894108999968,"[-0.127407, 0.991851, -3.68033e-08, 2.35409e-09, -3.68033e-08, -1.0]",Sagittal,pd_tse_fs_sag_384,*tse2d1rr7,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,44,3410,180,1,0,0,1,1,0,0
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,5,1.2.826.0.1.3680043.8.498.74097019759431726115055700873108100250,25,416,416,"[0.384615, 0.384615]",3,3.6,3.5999902792472795,"[0.98829, 0.149444, 0.0308083, 0.112405, -0.576502, -0.809327]",Coronal,t2_tse_bond_416,*tseR2d1_15,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,72,3000,180,0,0,1,0,0,0,0
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,6,1.2.826.0.1.3680043.8.498.85157211933861275751721312445130516208,36,384,348,"[0.416667, 0.416667]",3,3.3,3.30003317723677,"[0.998341, 0.0570074, -0.00802782, -0.00730942, -0.0127992, -0.999891]",Coronal,pd_tse_fs_cor_384,*tseR2d1rr7,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Vida,3,25,3630,180,1,0,0,1,0,1,0
1.2.826.0.1.3680043.8.498.90283565381042081768587894596970552767,1,1.2.826.0.1.3680043.8.498.10851414972318193746245591053862925239,13,336,336,"[0.24193547666072, 0.24193547666072]",3,3.3,3.30000049993577,"[0.98011636734008, 0.16022530198097, 0.11704615503549, -0.1703637242317, 0.98192864656448, 0.08241594582796]",Axial,AXI DP SPIR,,SE,SK,Philips,Ingenia,1.5,20,2153.88940429687,90,0,0,0,1,0,0,0
1.2.826.0.1.3680043.8.498.90283565381042081768587894596970552767,2,1.2.826.0.1.3680043.8.498.12094995878175738580208251372899753847,18,560,560,"[0.3125, 0.3125]",4,6.066,6.0663488063201925,"[0.98139536380767, 0.19191305339336, -0.0057005314156, -0.0225153453648, 0.08555058389902, -0.9960793852806]",Coronal,COR T1,,SE,SK,Philips,Ingenia,1.5,17,500.000396728515,90,0,1,0,0,0,1,0
1.2.826.0.1.3680043.8.498.90283565381042081768587894596970552767,3,1.2.826.0.1.3680043.8.498.40976673889922888495356759133819064735,23,640,640,"[0.25, 0.25]",3,4.561,4.5614278670499,"[-0.0673347115516, 0.99770778417587, 0.00672431662678, -0.0307606458663, 0.00466048531234, -0.9995158910751]",Sagittal,SAG DP SENSE,,SE,SK,Philips,Ingenia,1.5,10,2500.49780273437,90,0,0,0,0,1,0,0
1.2.826.0.1.3680043.8.498.90283565381042081768587894596970552767,4,1.2.826.0.1.3680043.8.498.63606952513741573790558402741132953718,20,640,640,"[0.25711780786514, 0.25711780786514]",4,6.186,6.1857782552254035,"[0.98859858512878, 0.13824939727783, 0.05966515094041, -0.1427856385707, 0.98651629686355, 0.07998634129762]",Axial,AXI STIR F,,IR,SK,Philips,Ingenia,1.5,28,2863.44311523437,90,0,0,0,1,0,0,0
1.2.826.0.1.3680043.8.498.90283565381042081768587894596970552767,5,1.2.826.0.1.3680043.8.498.69393995607370120323004157329094509077,23,448,448,"[0.3571428656578, 0.3571428656578]",3,4.561,4.5614278670499,"[-0.0673347115516, 0.99770778417587, 0.00672431662678, -0.0307606458663, 0.00466048531234, -0.9995158910751]",Sagittal,SAG DP SPIR,,SE,SK,Philips,Ingenia,1.5,30,3367.65991210937,90,0,0,0,1,1,0,0
1.2.826.0.1.3680043.8.498.90283565381042081768587894596970552767,6,1.2.826.0.1.3680043.8.498.84482758825468431885247408395318186921,18,512,512,"[0.341796875, 0.341796875]",4,6.066,6.066348806326019,"[0.98139536380767, 0.19191305339336, -0.0057005314156, -0.0225153453648, 0.08555058389902, -0.9960793852806]",Coronal,COR DP SPAIR,,SE,SK,Philips,Ingenia,1.5,20,1778.361328125,90,0,0,0,0,0,1,0
1.2.826.0.1.3680043.8.498.94433753471890306108089557761231739312,1,1.2.826.0.1.3680043.8.498.18301329750310393137000369594616632001,30,512,512,"[0.3125, 0.3125]",4,4.4,4.400000355040568,"[0.99942052364349, -0.001145870774, 0.0340188704431, -0.0031283770222, 0.99211090803146, 0.12532442808151]",Axial,DummySeriesDesc!,,SE,SK,Philips Medical Systems,Ingenia,3,30,2721.23388671875,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.94433753471890306108089557761231739312,2,1.2.826.0.1.3680043.8.498.19808351390262770843383719107538938411,35,512,512,"[0.31449162960052, 0.31449162960052]",3.2,3.7,3.6999999092170706,"[0.99893009662628, 0.02698145806789, 0.03755820915102, 0.03389409556984, 0.1253582239151, -0.9915323853492]",Coronal,DummySeriesDesc!,,SE,SK,Philips Medical Systems,Ingenia,3,35,3265.46826171875,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.94433753471890306108089557761231739312,3,1.2.826.0.1.3680043.8.498.81238513949482991110216640426071715261,35,512,512,"[0.3125, 0.3125]",3,3.3,3.300000904631105,"[0.34464344382286, 0.92978173494338, 0.12933230400085, 0.03389409556984, 0.1253582239151, -0.9915323853492]",Sagittal,DummySeriesDesc!,,SE,SK,Philips Medical Systems,Ingenia,3,15,609.703979492187,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.94433753471890306108089557761231739312,4,1.2.826.0.1.3680043.8.498.97920511515278513771772493032450247932,35,512,512,"[0.3125, 0.3125]",3,3.3,3.300000904631105,"[0.34464344382286, 0.92978173494338, 0.12933230400085, 0.03389409556984, 0.1253582239151, -0.9915323853492]",Sagittal,DummySeriesDesc!,,SE,SK,Philips Medical Systems,Ingenia,3,35,3460.49462890625,90,0,0,0,0,0,0,0
1.2.826.0.1.3680043.8.498.97274720257634584071500649275217521662,1,1.2.826.0.1.3680043.8.498.12306898793869915364383953312846266667,34,960,960,"[0.1562, 0.1562]",3,3.3,3.300035209899999,"[0.99521, 4.897e-12, -0.09776, -4.873e-12, 1.0, 4.79e-13]",Axial,pd_tse_tra_d,*tseR2d1_6,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Avanto fit,1.5,46,3000,180,1,0,0,0,0,0,1
1.2.826.0.1.3680043.8.498.97274720257634584071500649275217521662,2,1.2.826.0.1.3680043.8.498.17378665248295186489494676065815966976,36,800,800,"[0.1875, 0.1875]",3,3.3,3.299954929000009,"[-0.069469, 0.997584, -5.26517e-09, 1.83104e-10, -5.26517e-09, -1.0]",Sagittal,t2_tse_sag_d,*tseR2d1_13,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Avanto fit,1.5,91,5000,180,0,0,1,0,1,0,0
1.2.826.0.1.3680043.8.498.97274720257634584071500649275217521662,3,1.2.826.0.1.3680043.8.498.26303375425736222633996027764568407709,36,896,896,"[0.1674, 0.1674]",3,3.3,3.299983858935999,"[-0.069469, 0.997584, -5.26517e-09, 1.83104e-10, -5.26517e-09, -1.0]",Sagittal,pd_tse_sag_d,*tseR2d1_7,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Avanto fit,1.5,8.8,3000,180,1,0,0,0,1,0,0
1.2.826.0.1.3680043.8.498.97274720257634584071500649275217521662,4,1.2.826.0.1.3680043.8.498.92909718893560498250889678421934340850,160,640,1280,"[0.25, 0.25]",0.6,,0.5999872147000005,"[0.996493, 4.897e-12, -0.083681, -4.879e-12, 1.0, 4.1e-13]",Axial,t2_de3d_we_tra_Patella_fit_T,*de3d1,GR,SK,Siemens Healthineers,MAGNETOM Avanto fit,1.5,6.79,18.23,25,0,0,1,0,0,0,1
1.2.826.0.1.3680043.8.498.97274720257634584071500649275217521662,5,1.2.826.0.1.3680043.8.498.96963728552261384768664457442339822107,32,640,640,"[0.2813, 0.2813]",3,3.3,3.3000213851999973,"[1.0, 0.0, 0.0, 0.0, 0.173448, -0.984843]",Coronal,pd_tse_fs_cor_d,*tseR2d1_7,SE,"['SP', 'SK']",Siemens Healthineers,MAGNETOM Avanto fit,1.5,42,3400,150,1,0,0,1,0,1,0
